,Outlook,Temperature,Humidity,Windy,Play-Golf
13203,Sunny,Mild,High,True,No
13204,Overcast,Hot,High,False,Yes
13205,Rainy,Mild,Normal,True,Yes
13206,Sunny,Cool,Normal,False,Yes
13207,Rainy,Hot,High,True,No
13208,Sunny,Cool,Normal,False,Yes
13209,Sunny,Cool,Normal,False,Yes
13210,Sunny,Mild,High,True,No
13211,Sunny,Cool,Normal,False,Yes
13212,Rainy,Hot,High,True,No
13213,Rainy,Hot,High,True,No
13214,Overcast,Hot,High,False,Yes
13215,Overcast,Hot,Normal,False,Yes
13216,Rainy,Mild,Normal,True,Yes
13217,Rainy,Hot,High,True,No
13218,Overcast,Cool,Normal,True,Yes
13219,Rainy,Hot,High,True,No
13220,Sunny,Mild,High,False,Yes
13221,Rainy,Hot,High,True,No
13222,Sunny,Cool,Normal,True,No
13223,Rainy,Hot,High,True,No
13224,Rainy,Hot,High,True,No
13225,Sunny,Mild,High,False,Yes
13226,Overcast,Mild,High,True,Yes
13227,Sunny,Cool,Normal,False,Yes
13228,Sunny,Mild,High,False,Yes
13229,Overcast,Mild,High,True,Yes
13230,Sunny,Mild,High,True,No
13231,Sunny,Mild,High,True,No
13232,Sunny,Mild,High,True,No
13233,Overcast,Mild,High,True,Yes
13234,Overcast,Cool,Normal,True,Yes
13235,Overcast,Hot,Normal,False,Yes
13236,Sunny,Mild,High,True,No
13237,Overcast,Hot,High,False,Yes
13238,Sunny,Cool,Normal,False,Yes
13239,Sunny,Cool,Normal,False,Yes
13240,Overcast,Hot,High,False,Yes
13241,Overcast,Hot,High,False,Yes
13242,Sunny,Cool,Normal,False,Yes
13243,Sunny,Cool,Normal,False,Yes
13244,Sunny,Mild,Normal,False,Yes
13245,Sunny,Cool,Normal,False,Yes
13246,Overcast,Hot,High,False,Yes
13247,Overcast,Hot,High,False,Yes
13248,Sunny,Cool,Normal,False,Yes
13249,Sunny,Mild,High,True,No
13250,Overcast,Hot,High,False,Yes
13251,Sunny,Mild,High,True,No
13252,Overcast,Hot,High,False,Yes
13253,Sunny,Cool,Normal,False,Yes
13254,Rainy,Hot,High,False,Yes
13255,Overcast,Hot,High,False,Yes
13256,Sunny,Cool,Normal,False,Yes
13257,Sunny,Cool,Normal,True,No
13258,Rainy,Hot,High,True,No
13259,Rainy,Mild,High,False,No
13260,Rainy,Hot,High,True,No
13261,Overcast,Hot,High,False,Yes
13262,Overcast,Hot,Normal,False,Yes
13263,Rainy,Hot,High,True,No
13264,Overcast,Cool,Normal,True,Yes
13265,Sunny,Cool,Normal,False,Yes
13266,Overcast,Hot,High,False,Yes
13267,Sunny,Cool,Normal,False,Yes
13268,Rainy,Hot,High,True,No
13269,Sunny,Cool,Normal,False,Yes
13270,Overcast,Hot,Normal,False,Yes
13271,Sunny,Mild,High,True,No
13272,Sunny,Cool,Normal,False,Yes
13273,Rainy,Hot,High,True,No
13274,Rainy,Cool,Normal,False,Yes
13275,Sunny,Cool,Normal,False,Yes
13276,Sunny,Mild,High,True,No
13277,Rainy,Mild,Normal,True,Yes
13278,Sunny,Cool,Normal,False,Yes
13279,Overcast,Hot,High,False,Yes
13280,Sunny,Cool,Normal,False,Yes
13281,Rainy,Mild,Normal,True,Yes
13282,Rainy,Hot,High,True,No
13283,Sunny,Mild,High,True,No
13284,Sunny,Mild,Normal,False,Yes
13285,Rainy,Hot,High,True,No
13286,Overcast,Hot,High,False,Yes
13287,Sunny,Cool,Normal,False,Yes
13288,Rainy,Hot,High,True,No
13289,Rainy,Hot,High,True,No
13290,Sunny,Mild,High,True,No
13291,Overcast,Cool,Normal,True,Yes
13292,Rainy,Mild,High,False,No
13293,Overcast,Hot,Normal,False,Yes
13294,Rainy,Hot,High,True,No
13295,Sunny,Mild,High,True,No
13296,Sunny,Mild,High,True,No
13297,Sunny,Mild,High,True,No
13298,Overcast,Cool,Normal,True,Yes
13299,Sunny,Cool,Normal,False,Yes
13300,Sunny,Mild,Normal,False,Yes
13301,Rainy,Hot,High,True,No
13302,Sunny,Cool,Normal,False,Yes
13303,Rainy,Hot,High,True,No
13304,Sunny,Mild,High,True,No
13305,Overcast,Hot,High,False,Yes
13306,Sunny,Mild,High,False,Yes
13307,Rainy,Mild,Normal,True,Yes
13308,Overcast,Mild,High,True,Yes
13309,Overcast,Hot,High,False,Yes
13310,Rainy,Mild,High,False,No
13311,Overcast,Mild,High,True,Yes
13312,Sunny,Cool,Normal,False,Yes
13313,Overcast,Hot,High,False,Yes
13314,Rainy,Hot,High,True,No
13315,Overcast,Mild,High,True,Yes
13316,Rainy,Hot,High,True,No
13317,Sunny,Cool,Normal,False,Yes
13318,Overcast,Hot,High,False,Yes
13319,Rainy,Mild,Normal,True,Yes
13320,Sunny,Mild,High,False,Yes
13321,Rainy,Mild,High,False,No
13322,Sunny,Cool,Normal,True,No
13323,Overcast,Cool,Normal,True,Yes
13324,Rainy,Hot,High,True,No
13325,Rainy,Mild,Normal,True,Yes
13326,Sunny,Mild,High,True,No
13327,Rainy,Hot,High,True,No
13328,Overcast,Mild,High,True,Yes
13329,Overcast,Hot,High,False,Yes
13330,Sunny,Cool,Normal,False,Yes
13331,Sunny,Cool,Normal,False,Yes
13332,Rainy,Hot,High,True,No
13333,Sunny,Mild,High,True,No
13334,Sunny,Mild,High,True,No
13335,Sunny,Mild,High,True,No
13336,Sunny,Cool,Normal,True,No
13337,Sunny,Mild,High,False,Yes
13338,Overcast,Hot,High,False,Yes
13339,Rainy,Hot,High,True,No
13340,Sunny,Mild,High,True,No
13341,Sunny,Cool,Normal,False,Yes
13342,Sunny,Mild,High,True,No
13343,Sunny,Mild,High,False,Yes
13344,Overcast,Hot,High,False,Yes
13345,Sunny,Mild,High,True,No
13346,Sunny,Cool,Normal,False,Yes
13347,Overcast,Hot,Normal,False,Yes
13348,Sunny,Mild,High,False,Yes
13349,Overcast,Hot,Normal,False,Yes
13350,Overcast,Cool,Normal,True,Yes
13351,Sunny,Mild,High,False,Yes
13352,Overcast,Cool,Normal,True,Yes
13353,Sunny,Cool,Normal,False,Yes
13354,Overcast,Cool,Normal,True,Yes
13355,Overcast,Hot,High,False,Yes
13356,Overcast,Hot,High,False,Yes
13357,Overcast,Hot,High,False,Yes
13358,Sunny,Cool,Normal,True,No
13359,Sunny,Mild,High,True,No
13360,Rainy,Mild,Normal,True,Yes
13361,Sunny,Mild,High,True,No
13362,Rainy,Mild,Normal,True,Yes
13363,Overcast,Cool,Normal,True,Yes
13364,Rainy,Hot,High,True,No
13365,Overcast,Hot,High,False,Yes
13366,Sunny,Mild,High,True,No
13367,Sunny,Cool,Normal,True,No
13368,Overcast,Hot,Normal,False,Yes
13369,Overcast,Hot,Normal,False,Yes
13370,Sunny,Cool,Normal,False,Yes
13371,Sunny,Cool,Normal,False,Yes
13372,Sunny,Mild,High,True,No
13373,Rainy,Mild,Normal,True,Yes
13374,Rainy,Hot,High,True,No
13375,Sunny,Mild,High,False,Yes
13376,Sunny,Mild,High,True,No
13377,Sunny,Mild,High,True,No
13378,Overcast,Cool,Normal,True,Yes
13379,Overcast,Hot,High,False,Yes
13380,Sunny,Cool,Normal,False,Yes
13381,Sunny,Cool,Normal,True,No
13382,Sunny,Cool,Normal,False,Yes
13383,Sunny,Cool,Normal,False,Yes
13384,Sunny,Mild,High,False,Yes
13385,Sunny,Mild,High,True,No
13386,Overcast,Hot,High,False,Yes
13387,Rainy,Mild,Normal,True,Yes
13388,Overcast,Hot,Normal,False,Yes
13389,Sunny,Mild,High,True,No
13390,Sunny,Mild,High,True,No
13391,Rainy,Mild,Normal,True,Yes
13392,Overcast,Cool,Normal,True,Yes
13393,Sunny,Cool,Normal,False,Yes
13394,Overcast,Hot,High,False,Yes
13395,Rainy,Mild,High,False,No
13396,Rainy,Hot,High,True,No
13397,Rainy,Hot,High,True,No
13398,Overcast,Hot,High,False,Yes
13399,Overcast,Hot,High,False,Yes
13400,Sunny,Cool,Normal,True,No
13401,Overcast,Cool,Normal,True,Yes
13402,Sunny,Mild,High,True,No
13403,Sunny,Mild,High,True,No
13404,Sunny,Mild,High,True,No
13405,Overcast,Hot,Normal,False,Yes
13406,Overcast,Mild,High,True,Yes
13407,Sunny,Cool,Normal,False,Yes
13408,Overcast,Mild,High,True,Yes
13409,Rainy,Mild,Normal,True,Yes
13410,Overcast,Cool,Normal,True,Yes
13411,Rainy,Hot,High,True,No
13412,Sunny,Cool,Normal,False,Yes
13413,Overcast,Cool,Normal,True,Yes
13414,Sunny,Mild,Normal,False,Yes
13415,Rainy,Hot,High,True,No
13416,Sunny,Mild,High,True,No
13417,Overcast,Hot,High,False,Yes
13418,Overcast,Cool,Normal,True,Yes
13419,Sunny,Cool,Normal,True,No
13420,Overcast,Mild,High,True,Yes
13421,Sunny,Mild,Normal,False,Yes
13422,Sunny,Mild,High,True,No
13423,Rainy,Hot,High,True,No
13424,Overcast,Hot,High,False,Yes
13425,Rainy,Hot,High,True,No
13426,Overcast,Hot,High,False,Yes
13427,Sunny,Cool,Normal,True,No
13428,Rainy,Mild,Normal,True,Yes
13429,Sunny,Cool,Normal,False,Yes
13430,Overcast,Hot,High,False,Yes
13431,Sunny,Mild,High,False,Yes
13432,Overcast,Cool,Normal,True,Yes
13433,Overcast,Hot,Normal,False,Yes
13434,Overcast,Cool,Normal,True,Yes
13435,Overcast,Cool,Normal,True,Yes
13436,Rainy,Hot,High,True,No
13437,Sunny,Mild,High,False,Yes
13438,Sunny,Cool,Normal,False,Yes
13439,Rainy,Mild,Normal,True,Yes
13440,Sunny,Cool,Normal,False,Yes
13441,Sunny,Mild,Normal,False,Yes
13442,Overcast,Cool,Normal,True,Yes
13443,Sunny,Mild,High,True,No
13444,Rainy,Hot,High,True,No
13445,Sunny,Mild,High,True,No
13446,Overcast,Mild,High,True,Yes
13447,Rainy,Hot,High,False,Yes
13448,Rainy,Mild,High,False,No
13449,Sunny,Mild,High,False,Yes
13450,Rainy,Hot,High,True,No
13451,Overcast,Cool,Normal,True,Yes
13452,Rainy,Hot,High,True,No
13453,Sunny,Mild,High,True,No
13454,Rainy,Hot,High,False,Yes
13455,Overcast,Hot,High,False,Yes
13456,Rainy,Cool,Normal,False,Yes
13457,Sunny,Cool,Normal,False,Yes
13458,Rainy,Hot,High,False,Yes
13459,Sunny,Mild,High,True,No
13460,Sunny,Mild,High,True,No
13461,Rainy,Hot,High,True,No
13462,Overcast,Hot,High,False,Yes
13463,Sunny,Mild,High,True,No
13464,Sunny,Cool,Normal,False,Yes
13465,Sunny,Cool,Normal,False,Yes
13466,Sunny,Cool,Normal,False,Yes
13467,Overcast,Mild,High,True,Yes
13468,Sunny,Mild,High,True,No
13469,Rainy,Cool,Normal,False,Yes
13470,Sunny,Mild,High,True,No
13471,Overcast,Mild,High,True,Yes
13472,Sunny,Cool,Normal,False,Yes
13473,Sunny,Cool,Normal,True,No
13474,Sunny,Cool,Normal,False,Yes
13475,Rainy,Hot,High,True,No
13476,Overcast,Mild,High,True,Yes
13477,Overcast,Cool,Normal,True,Yes
13478,Overcast,Cool,Normal,True,Yes
13479,Sunny,Mild,High,True,No
13480,Rainy,Hot,High,True,No
13481,Sunny,Cool,Normal,False,Yes
13482,Sunny,Cool,Normal,False,Yes
13483,Overcast,Cool,Normal,True,Yes
13484,Rainy,Hot,High,True,No
13485,Rainy,Hot,High,True,No
13486,Sunny,Mild,High,True,No
13487,Sunny,Mild,High,True,No
13488,Overcast,Cool,Normal,True,Yes
13489,Sunny,Mild,High,False,Yes
13490,Sunny,Mild,High,True,No
13491,Rainy,Hot,High,True,No
13492,Overcast,Cool,Normal,True,Yes
13493,Sunny,Cool,Normal,False,Yes
13494,Overcast,Mild,High,True,Yes
13495,Sunny,Mild,High,True,No
13496,Overcast,Cool,Normal,True,Yes
13497,Sunny,Mild,High,False,Yes
13498,Sunny,Mild,High,True,No
13499,Sunny,Mild,High,False,Yes
13500,Sunny,Cool,Normal,False,Yes
13501,Sunny,Mild,High,True,No
13502,Sunny,Cool,Normal,False,Yes
13503,Rainy,Hot,High,True,No
13504,Sunny,Mild,High,False,Yes
13505,Sunny,Mild,High,False,Yes
13506,Sunny,Mild,High,True,No
13507,Overcast,Hot,Normal,False,Yes
13508,Rainy,Hot,High,True,No
13509,Sunny,Cool,Normal,True,No
13510,Sunny,Cool,Normal,False,Yes
13511,Overcast,Hot,Normal,False,Yes
13512,Overcast,Hot,High,False,Yes
13513,Sunny,Mild,High,True,No
13514,Rainy,Cool,Normal,False,Yes
13515,Sunny,Mild,High,True,No
13516,Sunny,Mild,High,True,No
13517,Rainy,Hot,High,True,No
13518,Overcast,Cool,Normal,True,Yes
13519,Sunny,Mild,High,True,No
13520,Sunny,Mild,High,True,No
13521,Overcast,Cool,Normal,True,Yes
13522,Rainy,Hot,High,True,No
13523,Sunny,Cool,Normal,True,No
13524,Rainy,Mild,High,False,No
13525,Sunny,Cool,Normal,False,Yes
13526,Rainy,Hot,High,True,No
13527,Rainy,Hot,High,True,No
13528,Rainy,Hot,High,True,No
13529,Overcast,Hot,Normal,False,Yes
13530,Overcast,Hot,Normal,False,Yes
13531,Overcast,Cool,Normal,True,Yes
13532,Sunny,Cool,Normal,True,No
13533,Sunny,Mild,High,False,Yes
13534,Sunny,Mild,High,True,No
13535,Sunny,Mild,High,True,No
13536,Overcast,Hot,High,False,Yes
13537,Rainy,Mild,High,False,No
13538,Sunny,Mild,Normal,False,Yes
13539,Sunny,Mild,Normal,False,Yes
13540,Sunny,Mild,High,False,Yes
13541,Sunny,Cool,Normal,True,No
13542,Overcast,Cool,Normal,True,Yes
13543,Overcast,Cool,Normal,True,Yes
13544,Rainy,Hot,High,True,No
13545,Overcast,Cool,Normal,True,Yes
13546,Sunny,Cool,Normal,False,Yes
13547,Sunny,Cool,Normal,False,Yes
13548,Sunny,Mild,High,True,No
13549,Overcast,Mild,High,True,Yes
13550,Overcast,Mild,High,True,Yes
13551,Overcast,Hot,High,False,Yes
13552,Rainy,Hot,High,True,No
13553,Sunny,Mild,High,True,No
13554,Overcast,Hot,High,False,Yes
13555,Rainy,Hot,High,True,No
13556,Overcast,Cool,Normal,True,Yes
13557,Sunny,Mild,High,True,No
13558,Overcast,Mild,High,True,Yes
13559,Overcast,Hot,High,False,Yes
13560,Sunny,Mild,High,True,No
13561,Sunny,Mild,High,True,No
13562,Sunny,Mild,High,True,No
13563,Overcast,Hot,Normal,False,Yes
13564,Sunny,Mild,High,True,No
13565,Overcast,Hot,High,False,Yes
13566,Sunny,Mild,High,True,No
13567,Sunny,Mild,High,True,No
13568,Sunny,Cool,Normal,True,No
13569,Overcast,Mild,High,True,Yes
13570,Overcast,Hot,Normal,False,Yes
13571,Sunny,Cool,Normal,False,Yes
13572,Sunny,Cool,Normal,False,Yes
13573,Overcast,Hot,High,False,Yes
13574,Overcast,Mild,High,True,Yes
13575,Sunny,Mild,High,True,No
13576,Sunny,Mild,High,True,No
13577,Overcast,Cool,Normal,True,Yes
13578,Rainy,Hot,High,True,No
13579,Rainy,Hot,High,True,No
13580,Sunny,Cool,Normal,False,Yes
13581,Overcast,Hot,Normal,False,Yes
13582,Sunny,Mild,High,True,No
13583,Sunny,Mild,High,True,No
13584,Sunny,Cool,Normal,False,Yes
13585,Rainy,Hot,High,True,No
13586,Sunny,Mild,Normal,False,Yes
13587,Sunny,Cool,Normal,False,Yes
13588,Sunny,Mild,High,True,No
13589,Rainy,Hot,High,True,No
13590,Rainy,Mild,Normal,True,Yes
13591,Sunny,Cool,Normal,False,Yes
13592,Sunny,Mild,High,True,No
13593,Overcast,Hot,Normal,False,Yes
13594,Sunny,Mild,High,True,No
13595,Sunny,Cool,Normal,False,Yes
13596,Rainy,Hot,High,False,Yes
13597,Sunny,Cool,Normal,False,Yes
13598,Overcast,Hot,Normal,False,Yes
13599,Overcast,Cool,Normal,True,Yes
13600,Overcast,Cool,Normal,True,Yes
13601,Sunny,Cool,Normal,False,Yes
13602,Overcast,Hot,Normal,False,Yes
13603,Sunny,Cool,Normal,False,Yes
13604,Rainy,Cool,Normal,False,Yes
13605,Sunny,Cool,Normal,False,Yes
13606,Sunny,Cool,Normal,True,No
13607,Sunny,Mild,High,True,No
13608,Sunny,Cool,Normal,True,No
13609,Sunny,Cool,Normal,False,Yes
13610,Rainy,Hot,High,True,No
13611,Sunny,Mild,High,False,Yes
13612,Rainy,Hot,High,True,No
13613,Sunny,Cool,Normal,False,Yes
13614,Rainy,Hot,High,True,No
13615,Sunny,Cool,Normal,False,Yes
13616,Overcast,Hot,Normal,False,Yes
13617,Sunny,Mild,High,True,No
13618,Overcast,Hot,Normal,False,Yes
13619,Sunny,Cool,Normal,False,Yes
13620,Overcast,Cool,Normal,True,Yes
13621,Sunny,Cool,Normal,False,Yes
13622,Rainy,Cool,Normal,False,Yes
13623,Sunny,Cool,Normal,False,Yes
13624,Rainy,Hot,High,True,No
13625,Overcast,Hot,High,False,Yes
13626,Sunny,Cool,Normal,True,No
13627,Sunny,Mild,High,True,No
13628,Sunny,Cool,Normal,True,No
13629,Sunny,Mild,High,False,Yes
13630,Sunny,Cool,Normal,False,Yes
13631,Sunny,Cool,Normal,False,Yes
13632,Rainy,Cool,Normal,False,Yes
13633,Sunny,Cool,Normal,False,Yes
13634,Overcast,Hot,High,False,Yes
13635,Rainy,Hot,High,True,No
13636,Sunny,Cool,Normal,False,Yes
13637,Rainy,Hot,High,True,No
13638,Rainy,Hot,High,True,No
13639,Rainy,Hot,High,False,Yes
13640,Sunny,Mild,High,True,No
13641,Overcast,Hot,High,False,Yes
13642,Sunny,Mild,Normal,False,Yes
13643,Rainy,Hot,High,True,No
13644,Sunny,Cool,Normal,False,Yes
13645,Rainy,Hot,High,True,No
13646,Overcast,Hot,High,False,Yes
13647,Sunny,Cool,Normal,False,Yes
13648,Rainy,Hot,High,True,No
13649,Sunny,Cool,Normal,True,No
13650,Sunny,Cool,Normal,False,Yes
13651,Rainy,Hot,High,True,No
13652,Sunny,Cool,Normal,False,Yes
13653,Overcast,Hot,High,False,Yes
13654,Sunny,Cool,Normal,False,Yes
13655,Overcast,Hot,High,False,Yes
13656,Sunny,Mild,High,True,No
13657,Sunny,Mild,High,True,No
13658,Rainy,Mild,Normal,True,Yes
13659,Sunny,Mild,High,True,No
13660,Rainy,Mild,High,False,No
13661,Sunny,Mild,Normal,False,Yes
13662,Sunny,Cool,Normal,False,Yes
13663,Rainy,Mild,Normal,True,Yes
13664,Sunny,Cool,Normal,False,Yes
13665,Rainy,Hot,High,True,No
13666,Rainy,Hot,High,True,No
13667,Overcast,Cool,Normal,True,Yes
13668,Sunny,Cool,Normal,False,Yes
13669,Overcast,Hot,Normal,False,Yes
13670,Rainy,Mild,Normal,True,Yes
13671,Sunny,Mild,High,False,Yes
13672,Rainy,Hot,High,True,No
13673,Sunny,Mild,High,False,Yes
13674,Rainy,Hot,High,True,No
13675,Rainy,Mild,Normal,True,Yes
13676,Sunny,Mild,High,True,No
13677,Sunny,Cool,Normal,False,Yes
13678,Rainy,Mild,High,False,No
13679,Rainy,Hot,High,True,No
13680,Sunny,Cool,Normal,False,Yes
13681,Overcast,Cool,Normal,True,Yes
13682,Sunny,Mild,High,False,Yes
13683,Rainy,Hot,High,True,No
13684,Sunny,Mild,High,True,No
13685,Rainy,Hot,High,False,Yes
13686,Overcast,Cool,Normal,True,Yes
13687,Overcast,Hot,Normal,False,Yes
13688,Sunny,Cool,Normal,False,Yes
13689,Overcast,Cool,Normal,True,Yes
13690,Overcast,Cool,Normal,True,Yes
13691,Rainy,Hot,High,True,No
13692,Sunny,Cool,Normal,False,Yes
13693,Sunny,Mild,Normal,False,Yes
13694,Sunny,Mild,High,True,No
13695,Sunny,Mild,High,True,No
13696,Sunny,Mild,High,False,Yes
13697,Sunny,Mild,Normal,False,Yes
13698,Rainy,Hot,High,True,No
13699,Sunny,Mild,High,False,Yes
13700,Sunny,Cool,Normal,False,Yes
13701,Overcast,Cool,Normal,True,Yes
13702,Sunny,Mild,High,False,Yes
13703,Sunny,Mild,High,True,No
13704,Rainy,Hot,High,True,No
13705,Overcast,Hot,High,False,Yes
13706,Overcast,Hot,High,False,Yes
13707,Rainy,Mild,Normal,True,Yes
13708,Overcast,Mild,High,True,Yes
13709,Rainy,Hot,High,True,No
13710,Rainy,Hot,High,True,No
13711,Rainy,Mild,High,False,No
13712,Sunny,Mild,High,True,No
13713,Rainy,Mild,Normal,True,Yes
13714,Sunny,Mild,High,False,Yes
13715,Sunny,Cool,Normal,False,Yes
13716,Sunny,Cool,Normal,False,Yes
13717,Sunny,Cool,Normal,False,Yes
13718,Sunny,Mild,High,False,Yes
13719,Sunny,Cool,Normal,False,Yes
13720,Sunny,Cool,Normal,False,Yes
13721,Sunny,Mild,High,False,Yes
13722,Overcast,Cool,Normal,True,Yes
13723,Overcast,Mild,High,True,Yes
13724,Sunny,Mild,High,True,No
13725,Overcast,Hot,High,False,Yes
13726,Sunny,Cool,Normal,False,Yes
13727,Sunny,Mild,High,False,Yes
13728,Rainy,Mild,High,False,No
13729,Overcast,Hot,High,False,Yes
13730,Rainy,Hot,High,True,No
13731,Overcast,Cool,Normal,True,Yes
13732,Rainy,Hot,High,True,No
13733,Sunny,Mild,High,True,No
13734,Sunny,Mild,High,True,No
13735,Rainy,Hot,High,True,No
13736,Overcast,Hot,High,False,Yes
13737,Sunny,Mild,High,True,No
13738,Overcast,Hot,Normal,False,Yes
13739,Rainy,Hot,High,True,No
13740,Overcast,Hot,Normal,False,Yes
13741,Overcast,Hot,High,False,Yes
13742,Sunny,Cool,Normal,False,Yes
13743,Sunny,Cool,Normal,False,Yes
13744,Rainy,Hot,High,True,No
13745,Rainy,Mild,High,False,No
13746,Sunny,Cool,Normal,True,No
13747,Overcast,Cool,Normal,True,Yes
13748,Overcast,Cool,Normal,True,Yes
13749,Rainy,Hot,High,True,No
13750,Rainy,Mild,Normal,True,Yes
13751,Rainy,Mild,Normal,True,Yes
13752,Rainy,Hot,High,True,No
13753,Sunny,Mild,High,False,Yes
13754,Rainy,Mild,Normal,True,Yes
13755,Sunny,Cool,Normal,False,Yes
13756,Rainy,Hot,High,True,No
13757,Rainy,Mild,Normal,True,Yes
13758,Rainy,Cool,Normal,False,Yes
13759,Rainy,Hot,High,True,No
13760,Rainy,Hot,High,True,No
13761,Sunny,Cool,Normal,False,Yes
13762,Overcast,Cool,Normal,True,Yes
13763,Rainy,Hot,High,True,No
13764,Overcast,Hot,Normal,False,Yes
13765,Sunny,Mild,High,True,No
13766,Overcast,Hot,High,False,Yes
13767,Overcast,Hot,High,False,Yes
13768,Sunny,Cool,Normal,False,Yes
13769,Rainy,Mild,High,False,No
13770,Sunny,Mild,High,False,Yes
13771,Sunny,Mild,High,True,No
13772,Sunny,Mild,High,True,No
13773,Sunny,Cool,Normal,False,Yes
13774,Rainy,Hot,High,True,No
13775,Sunny,Cool,Normal,False,Yes
13776,Sunny,Mild,High,True,No
13777,Sunny,Cool,Normal,True,No
13778,Rainy,Hot,High,True,No
13779,Sunny,Mild,High,True,No
13780,Sunny,Cool,Normal,False,Yes
13781,Sunny,Mild,High,True,No
13782,Rainy,Mild,Normal,True,Yes
13783,Overcast,Hot,Normal,False,Yes
13784,Sunny,Cool,Normal,False,Yes
13785,Sunny,Mild,High,True,No
13786,Rainy,Hot,High,True,No
13787,Sunny,Cool,Normal,False,Yes
13788,Sunny,Mild,Normal,False,Yes
13789,Overcast,Mild,High,True,Yes
13790,Rainy,Hot,High,True,No
13791,Rainy,Hot,High,True,No
13792,Overcast,Cool,Normal,True,Yes
13793,Sunny,Mild,High,True,No
13794,Overcast,Mild,High,True,Yes
13795,Rainy,Mild,Normal,True,Yes
13796,Overcast,Hot,High,False,Yes
13797,Overcast,Cool,Normal,True,Yes
13798,Sunny,Mild,High,False,Yes
13799,Rainy,Hot,High,True,No
13800,Overcast,Mild,High,True,Yes
13801,Rainy,Hot,High,True,No
13802,Overcast,Hot,High,False,Yes
13803,Sunny,Cool,Normal,True,No
13804,Overcast,Cool,Normal,True,Yes
13805,Sunny,Cool,Normal,False,Yes
13806,Overcast,Hot,Normal,False,Yes
13807,Sunny,Mild,High,False,Yes
13808,Sunny,Mild,High,True,No
13809,Rainy,Hot,High,True,No
13810,Sunny,Cool,Normal,False,Yes
13811,Sunny,Cool,Normal,False,Yes
13812,Rainy,Hot,High,True,No
13813,Sunny,Cool,Normal,False,Yes
13814,Sunny,Mild,High,True,No
13815,Sunny,Cool,Normal,False,Yes
13816,Overcast,Hot,High,False,Yes
13817,Overcast,Hot,High,False,Yes
13818,Overcast,Cool,Normal,True,Yes
13819,Rainy,Mild,High,False,No
13820,Rainy,Hot,High,True,No
13821,Sunny,Mild,High,True,No
13822,Overcast,Hot,Normal,False,Yes
13823,Rainy,Hot,High,True,No
13824,Sunny,Mild,High,True,No
13825,Overcast,Cool,Normal,True,Yes
13826,Overcast,Hot,High,False,Yes
13827,Overcast,Hot,High,False,Yes
13828,Overcast,Mild,High,True,Yes
13829,Sunny,Cool,Normal,False,Yes
13830,Overcast,Cool,Normal,True,Yes
13831,Overcast,Cool,Normal,True,Yes
13832,Overcast,Hot,High,False,Yes
13833,Sunny,Mild,High,True,No
13834,Sunny,Mild,High,True,No
13835,Rainy,Hot,High,True,No
13836,Rainy,Hot,High,True,No
13837,Sunny,Mild,High,True,No
13838,Overcast,Hot,High,False,Yes
13839,Sunny,Cool,Normal,False,Yes
13840,Sunny,Cool,Normal,False,Yes
13841,Overcast,Mild,High,True,Yes
13842,Rainy,Hot,High,True,No
13843,Rainy,Hot,High,True,No
13844,Sunny,Mild,High,True,No
13845,Overcast,Cool,Normal,True,Yes
13846,Sunny,Mild,High,False,Yes
13847,Sunny,Mild,High,False,Yes
13848,Rainy,Mild,Normal,True,Yes
13849,Sunny,Cool,Normal,False,Yes
13850,Rainy,Hot,High,True,No
13851,Sunny,Mild,High,True,No
13852,Sunny,Mild,High,True,No
13853,Sunny,Mild,Normal,False,Yes
13854,Sunny,Cool,Normal,True,No
13855,Sunny,Cool,Normal,False,Yes
13856,Rainy,Hot,High,True,No
13857,Sunny,Cool,Normal,False,Yes
13858,Sunny,Mild,High,False,Yes
13859,Overcast,Hot,High,False,Yes
13860,Sunny,Cool,Normal,False,Yes
13861,Rainy,Mild,Normal,True,Yes
13862,Overcast,Hot,High,False,Yes
13863,Sunny,Mild,High,True,No
13864,Sunny,Cool,Normal,False,Yes
13865,Overcast,Hot,High,False,Yes
13866,Sunny,Mild,High,False,Yes
13867,Sunny,Cool,Normal,False,Yes
13868,Sunny,Mild,Normal,False,Yes
13869,Rainy,Hot,High,True,No
13870,Rainy,Hot,High,True,No
13871,Sunny,Cool,Normal,False,Yes
13872,Rainy,Mild,High,False,No
13873,Overcast,Hot,High,False,Yes
13874,Overcast,Hot,Normal,False,Yes
13875,Rainy,Hot,High,True,No
13876,Overcast,Cool,Normal,True,Yes
13877,Sunny,Cool,Normal,False,Yes
13878,Sunny,Mild,High,False,Yes
13879,Overcast,Hot,High,False,Yes
13880,Overcast,Cool,Normal,True,Yes
13881,Overcast,Cool,Normal,True,Yes
13882,Overcast,Cool,Normal,True,Yes
13883,Rainy,Mild,Normal,True,Yes
13884,Rainy,Hot,High,True,No
13885,Rainy,Hot,High,True,No
13886,Overcast,Hot,Normal,False,Yes
13887,Rainy,Hot,High,True,No
13888,Sunny,Mild,High,True,No
13889,Rainy,Cool,Normal,False,Yes
13890,Rainy,Hot,High,True,No
13891,Overcast,Hot,High,False,Yes
13892,Sunny,Mild,High,True,No
13893,Sunny,Mild,High,False,Yes
13894,Sunny,Mild,High,False,Yes
